GeneID	GSM2476152	GSM2476153	GSM2476154	GSM2476155	GSM2476156	GSM2476157	GSM2476158	GSM2476159	GSM2476160	GSM2476161	GSM2476162
105374573	0	0	0	2	2	1	0	1	0	1	1
107985879	0	0	0	97	0	0	1	1	0	0	0
100506108	1	0	0	3	0	0	0	0	0	1	0
6496	20	4	0	20	1	0	2	0	6	1	1
10736	875	6	26	0	1603	1177	7	254	66	23	1
107985809	0	1	18	0	7	3	0	0	0	2	0
400952	1	0	12	0	0	14	1	1	0	1	0
105374576	0	1	0	0	0	0	5	0	0	0	0
105374577	0	0	0	0	0	6	0	0	0	0	0
55133	1042	688	1047	876	1168	871	1018	462	873	715	644
102724965	23	33	25	38	26	22	27	27	47	13	10
5581	1848	1778	1692	843	3386	1702	550	1467	835	559	386
105374580	0	0	0	0	0	0	0	0	0	0	0
101926974	0	0	1	0	0	0	0	0	0	1	0
105374581	0	0	0	0	0	0	0	0	0	0	0
2034	9433	7059	11354	746	7743	4961	7484	23929	7233	9280	8321
105374582	0	0	0	0	0	0	0	0	0	0	0
101805491	0	0	0	0	0	0	0	0	0	0	0
388946	0	0	0	0	0	0	0	0	0	0	0
90423	384	127	116	228	176	81	397	166	136	102	128
23433	2600	1338	3201	3089	2883	1789	3682	2935	4405	4698	3099
100506142	6	4	6	3	17	2	9	12	7	6	7
5281	945	742	1241	1131	1292	690	1116	943	1371	1475	1057
9419	977	667	654	967	1275	767	710	970	858	572	732
105374584	1	1	19	12	10	8	6	5	5	1	11
9655	920	1944	3588	1514	4772	2889	1576	2568	1317	1114	2336
388948	0	1	5	1	1	1	4	10	1	2	2
100134259	25	37	91	17	115	47	64	51	7	31	56
107985880	0	20	14	7	10	20	16	13	5	5	5
90411	23753	10579	16678	17695	20942	20534	9929	12552	11642	6480	13609
57217	1500	937	1256	944	2286	1958	1552	1215	2140	961	1743
285051	4	1	3	7	6	12	6	1	1	2	2
805	40095	22422	37096	17890	55540	51173	19138	16890	19415	15547	20421
101927043	6	1	0	2	4	8	1	4	3	0	1
105374588	5	0	0	6	1	11	0	0	2	0	2
107985882	0	0	0	0	0	0	0	0	0	0	0
618	30	228	25	77	29	61	37	46	20	85	153
4072	39	11	6	146	109	7	183	44	21	163	151
693144	0	0	0	0	0	0	0	0	0	0	0
4436	3249	4417	2261	3514	7695	3512	2449	1597	2379	2113	2127
56660	37	15	3	14	55	1	25	41	9	23	93
644093	0	2	0	0	4	0	5	0	1	0	0
440864	0	0	0	0	0	0	0	0	0	1	0
105374589	0	0	0	0	0	0	0	0	0	0	0
2956	4338	4937	3388	4575	8072	3526	4015	2724	3764	3133	3761
80204	4015	1761	2429	2478	4545	1794	2670	1936	2799	2517	2876
100506235	11	1	5	10	17	1	7	10	24	14	14
105374590	1	0	1	0	0	0	1	0	0	1	0
105374592	0	0	0	0	0	0	0	0	0	0	0
105374591	1	0	0	0	0	0	0	0	0	0	1
105374593	1	0	0	0	0	0	0	0	0	0	0
102724008	0	0	0	0	0	0	0	0	0	0	0
3344	982	519	1086	1053	2496	1217	847	822	606	378	784
129285	1500	711	909	995	1431	749	1029	566	826	971	1052
286749	411	66	40	6	156	30	35	190	81	108	252
11037	973	213	122	16	495	94	119	524	244	368	715
11036	7	1	0	0	0	0	2	11	2	4	18
3973	18	0	0	0	0	0	1	0	1	11	3
105374594	1	1	0	0	0	0	0	0	0	2	0
2492	2	0	6	1	1	0	0	0	6	20	2
102465854	0	0	0	0	0	0	0	0	0	0	0
107985810	2	0	3	1	0	0	0	0	0	0	0
105374595	0	0	0	0	0	0	0	0	0	0	0
9378	0	27	4	306	5	0	0	1	0	7	0
101927089	0	0	0	0	0	0	0	0	0	0	0
103504737	0	0	0	0	0	0	0	0	0	0	0
730100	0	0	0	0	0	0	0	0	1	0	0
105377627	0	49	0	0	4	0	0	0	0	0	0
105374597	0	0	0	0	0	0	0	0	0	0	0
107985766	0	0	0	0	0	0	0	0	0	0	0
105374596	0	0	0	0	0	0	0	0	0	0	0
105374598	0	0	0	0	0	0	0	0	0	0	0
107985883	0	0	0	0	0	0	0	0	0	0	0
100616431	0	0	0	0	0	0	0	0	0	0	0
105369165	1	0	0	0	1	0	0	0	0	0	0
105374600	0	1	1	2	3	0	1	1	0	3	0
105374601	0	1	0	5	2	0	1	0	1	1	0
51130	374	337	532	334	672	342	249	335	327	330	353
100302652	324	309	482	302	634	301	231	312	299	303	333
494143	354	288	420	412	571	296	162	74	91	129	83
27248	4826	1893	4498	3105	3246	2031	2280	4454	3036	4481	3429
112268415	602	218	533	417	338	240	220	414	353	503	378
100500850	5	3	1	3	18	12	8	4	10	0	0
10936	62	30	43	32	179	57	25	22	61	16	41
23198	4204	2762	4034	1847	9735	3482	3634	3249	2307	2808	1968
98	353	216	469	296	276	152	307	158	290	352	221
105374615	3	1	17	0	0	1	1	7	0	1	0
388951	1	0	0	0	0	0	0	0	0	0	0
105374610	1	0	0	0	0	1	0	0	0	0	1
129852	2	1	6	1	2	0	3	1	6	12	9
102724072	0	0	0	2	0	0	0	0	0	2	0
6711	10527	11592	12971	9808	25343	18031	10184	10301	21161	46913	26788
105374640	1	0	0	1	1	0	4	0	0	0	0
56969	0	0	1	0	0	0	0	0	0	0	0
105374653	1	0	0	0	0	0	0	0	0	0	0
400954	2801	1848	3584	2670	6677	2942	1995	1328	2149	2984	2205
105374667	0	0	0	0	1	0	0	0	0	0	0
57142	19067	14879	20273	19687	32146	20047	14988	12722	17646	18049	18994
105374662	1	0	0	0	5	0	0	0	0	0	0
105374674	0	3	3	0	1	0	0	0	1	2	2
130162	66	85	233	82	156	143	105	150	248	300	180
6233	24050	15104	34794	23579	40877	24300	41137	15018	20603	22258	18846
4528	3160	1787	3404	3002	4749	2670	3783	1640	2619	2084	1936
344405	37	14	12	29	24	12	26	60	58	14	15
55704	2581	2074	4675	3175	6473	4857	2588	4724	3077	3805	6243
112942	1000	751	1235	1579	1532	868	1303	1053	1207	1238	1355
57223	4654	1905	4760	3377	7557	3574	3706	2517	3440	2976	3242
107985885	8	12	11	7	38	12	6	13	9	3	5
87178	4372	1805	2329	6425	4767	2491	1439	1254	1680	1244	1052
107985811	1	0	0	0	0	1	1	1	0	0	0
112268416	0	2	0	1	0	10	0	9	10	2	3
2202	669	10497	1166	113	4996	24872	4112	70124	36086	7825	12502
105374690	0	0	0	1	0	0	0	0	1	1	0
104355290	0	0	0	0	1	0	0	0	0	0	0
406999	0	0	0	0	0	0	0	0	0	0	0
406998	0	0	0	0	0	0	0	0	0	0	0
100126319	0	0	0	0	0	0	0	0	0	0	0
101927165	0	0	0	0	0	0	0	0	0	0	0
100129434	1	163	3	3	0	12	0	2	31	14	8
107985795	0	13	1	0	2	2	1	2	7	2	1
114800	3	566	8	3	9	30	6	18	298	79	32
101927213	0	0	0	0	0	0	0	0	0	0	0
107985886	0	0	0	0	0	0	0	0	0	0	0
105377632	2	2	0	0	0	1	1	2	3	1	1
101927235	1	0	0	0	0	0	0	0	0	0	0
105374697	0	0	0	0	0	0	0	0	0	0	0
105377628	1	0	1	0	0	0	0	0	0	0	0
7444	2534	1048	1364	1420	2954	1165	1256	767	1324	867	1358
105374726	0	0	0	0	0	0	0	0	0	0	0
107984043	31	30	30	28	79	27	37	29	32	20	45
55120	1144	917	883	989	1369	920	670	426	624	555	729
105374744	0	0	0	0	0	0	0	0	0	0	0
400955	4	3	17	0	3	1	0	1	11	6	17
101927285	1	0	0	0	0	0	0	0	0	0	0
105374754	0	0	0	0	0	0	0	0	0	0	0
106660609	11	0	0	0	0	0	0	0	0	0	0
100616473	0	0	0	0	0	0	0	0	0	0	0
102724142	24	2	0	1	0	0	0	0	0	0	0
53335	742	215	16	455	243	13	0	148	0	117	131
64895	903	603	623	1043	1450	697	557	601	756	647	661
400957	0	0	1	1	0	0	2	0	0	0	0
5966	881	454	813	849	1013	516	1133	807	881	719	788
150962	528	260	355	505	588	220	246	352	308	389	318
5194	1210	863	1629	962	2076	980	1258	793	1278	1009	1009
84542	325	422	500	209	947	500	461	240	443	320	740
105374759	1	1	0	0	3	2	4	2	0	0	3
339803	487	324	270	299	757	264	730	510	804	35	651
339804	203	187	216	229	511	405	602	319	409	28	243
105374758	1	0	4	0	4	0	3	0	3	1	0
130872	2097	909	2174	1881	2654	821	1819	1995	4090	2284	2806
9736	8731	3189	5186	5798	9332	3919	5852	5384	5885	6256	6169
100124537	0	0	0	0	0	0	0	0	0	0	0
105377633	4	2	7	1	3	1	6	3	4	5	5
7514	17192	12014	10559	11828	24581	12350	11768	8677	12736	12170	11549
107985767	4	5	3	6	8	4	5	11	18	2	8
105374760	0	0	0	0	0	0	0	0	0	0	0
84140	354	495	432	494	646	285	284	268	359	405	447
10575	16822	8054	9830	12445	23493	11996	10247	8159	9076	8328	8000
150684	2173	1272	1811	1848	2897	1505	1721	1434	1567	1470	1387
107985768	3	0	0	0	0	0	1	1	0	0	2
10678	1789	775	1467	605	1911	991	706	574	982	1791	891
100847087	0	0	0	0	0	0	0	0	0	0	0
105374761	0	0	1	0	0	0	0	0	0	0	0
105374764	24	9	28	12	20	16	18	10	16	14	24
200728	200	74	206	104	106	92	193	104	107	63	211
23301	2680	1671	4102	1778	4108	1962	2235	2035	1992	1779	2718
100132215	202	104	316	134	301	155	160	174	166	138	202
5013	24	84	67	125	222	76	97	125	120	83	31
100169989	2	0	1	2	1	0	1	0	1	0	0
51057	287	104	241	281	343	122	189	238	366	199	265
107985769	0	0	0	1	2	44	0	1	1	0	1
4190	5955	3696	6916	4741	10988	5072	5005	4511	4812	5663	4443
7360	2649	2435	4604	2301	5257	3643	5359	2271	3876	3320	3473
51542	1565	880	1749	2373	2373	1023	2054	1335	1808	1723	1614
57162	699	338	368	523	644	1384	998	649	2122	1102	800
150992	0	0	0	0	0	1	0	0	0	0	0
100507006	0	1	1	0	0	12	31	2	16	6	6
105374768	0	0	0	0	0	0	0	0	0	0	0
105374769	0	0	0	0	0	0	0	0	0	0	0
102465833	0	0	0	0	0	0	0	0	0	0	0
100616265	0	0	0	0	0	0	0	0	0	0	0
105374771	10	6	1	1	8	1	55	8	25	21	15
29094	177	67	13	3	115	29	1004	67	518	478	234
105374774	0	0	0	0	0	0	0	0	0	0	0
105374773	5	3	10	5	5	3	4	2	4	1	2
101927402	4	4	8	3	7	5	8	3	29	5	29
54812	798	929	1395	1947	1707	971	1574	981	1570	1191	1407
100616419	0	0	0	0	0	0	0	0	0	0	0
105374772	4	2	1	4	7	2	3	1	4	1	2
339807	0	0	0	0	0	0	0	0	0	0	0
9792	1565	2511	3280	2821	2733	2730	4005	1476	4445	3675	7096
105374775	9	4	56	28	2	6	27	3	16	8	6
105374777	3	6	4	1	0	1	2	1	9	4	3
105374776	0	0	0	3	1	0	1	0	1	2	7
101927438	1	0	0	0	0	0	0	0	0	0	0
400958	0	0	0	0	0	0	1	0	0	0	1
107985888	0	0	0	1	0	0	0	0	0	1	0
107984063	10	5	2	13	29	19	15	8	19	6	10
6509	1835	1580	1059	2251	3187	996	453	943	1676	828	1527
102724233	0	1	1	0	0	0	0	0	0	0	0
23177	648	709	644	743	759	331	910	511	1550	878	1273
5861	5690	3952	11293	5636	10117	5975	8015	6942	6864	8249	5722
10097	13171	16552	23299	14352	44473	21412	14153	15823	13966	16986	14270
200734	3116	2101	3626	8126	4782	2328	1535	1949	1686	2091	2364
105374780	0	0	0	1	0	0	0	0	1	0	0
105374781	4	2	27	11	4	2	8	3	2	1	8
107985889	0	0	0	2	0	0	0	0	0	0	0
105369167	0	0	0	0	0	0	0	0	0	0	0
101927533	0	0	0	0	0	0	0	0	0	0	0
105369168	0	0	1	0	0	0	0	0	0	0	0
107985890	0	0	0	0	0	0	0	0	0	0	0
107985812	0	0	0	0	0	0	0	0	0	0	0
100616464	0	0	0	0	0	0	0	0	0	0	0
729348	2	0	0	0	0	0	2	0	0	0	0
730198	1	1	0	0	5	9	0	1	21	2	0
4211	203	126	166	125	280	156	117	217	160	131	38
100873998	1	1	0	1	0	1	1	7	0	0	0
100507073	2	0	0	0	1	1	1	0	0	0	0
101927577	0	0	0	0	0	0	0	0	0	0	0
101060019	0	0	0	0	0	0	0	0	0	0	0
102724321	0	0	0	0	0	0	0	0	0	0	0
105374785	0	4	0	0	0	2	0	0	0	0	1
102800447	17	8	6	0	0	0	0	0	0	0	1
644838	2	1	0	0	3	1	1	0	0	0	0
101927661	0	0	0	0	0	0	0	0	0	0	0
54465	714	909	879	723	1444	775	1007	712	1090	853	953
107985891	0	0	0	0	0	0	0	0	1	0	0
105374786	7	1	0	8	3	1	0	3	0	1	1
102724373	6	0	0	2	0	1	0	1	0	1	0
101927701	0	3	3	5	2	8	0	4	0	2	1
10438	1117	490	729	778	1280	610	545	601	617	632	561
105374789	2	6	6	0	0	3	2	0	4	3	0
116143	574	522	585	578	795	557	536	419	607	481	515
56902	2998	1020	1608	2905	4029	1665	1181	922	1341	877	599
5534	3683	2589	6138	3528	7376	4029	2937	2922	2980	2630	2543
107985892	1	1	0	3	1	0	0	1	0	0	0
25927	335	571	1647	392	4894	1223	271	910	535	310	592
102724389	1	0	0	0	0	0	0	0	0	0	1
101927723	0	0	0	0	0	0	0	0	0	0	0
5341	13	3	2	11	4	4	2	0	0	26	2
554251	133	85	144	135	363	171	229	135	102	154	209
200558	270	139	316	290	262	125	394	164	250	273	244
10887	0	2	2	1	3	0	2	0	6	5	1
9938	7	3	22	5	27	19	35	363	51	13	1
105374790	0	0	0	0	0	0	0	0	1	1	0
105374791	0	0	0	1	0	0	0	0	0	0	0
107985893	0	0	0	0	0	0	0	0	0	0	0
27302	3	0	0	0	0	0	0	0	0	0	0
105374792	0	0	0	0	0	0	0	0	0	0	0
107985894	0	0	0	0	0	0	0	0	0	0	0
200504	0	1	0	0	0	0	0	0	0	0	2
56287	4	0	0	5	0	0	0	2	0	2	0
84168	12012	5282	6749	2251	10412	8510	3151	16038	11033	7130	8362
100423030	0	0	0	0	0	0	0	0	0	0	0
2673	5190	3270	5958	6319	4724	4841	3932	5972	4402	6291	4577
27247	1052	677	965	788	1851	617	1061	714	604	815	965
22848	1915	1397	2634	1762	4007	1927	1968	2104	1871	1955	2338
112268437	255	223	362	196	581	272	295	313	266	245	345
100124535	0	0	0	0	0	0	0	0	0	0	0
307	1332	1455	2752	3362	2328	931	2493	1320	2712	3678	3564
107985770	2	3	2	1	3	0	2	0	1	0	2
64395	701	609	901	1387	1491	1021	1253	1002	1221	1147	1273
11017	1402	862	1163	1169	2372	1223	1202	1008	1295	1317	1277
4084	1483	128	357	247	592	369	296	244	377	164	222
151516	7	20	5	12	18	1	10	15	40	21	9
400960	93	70	86	114	145	58	85	60	231	95	89
5093	13747	5486	10993	11316	21232	9117	9628	9037	9824	9052	11593
100133985	3	11	1	0	3	7	18	9	1	7	4
54980	523	239	454	361	457	244	403	185	547	369	322
7072	3582	2405	4128	3387	5064	2468	2384	2667	4884	4615	4311
100189231	0	0	0	0	1	0	0	0	0	0	0
100302268	0	0	0	0	0	0	0	0	0	0	0
51449	2636	3110	4081	3457	3461	1921	5230	3611	7031	5816	6841
6637	3726	1952	2393	2343	5570	2586	2148	1940	1749	1794	1647
84908	2063	2122	2136	2458	3242	2105	1819	1293	1631	1763	1428
7039	2956	1	10263	2484	101	355	2185	2624	1535	14478	6513
100874273	0	0	0	0	0	0	0	0	0	0	0
107985895	1	0	1	0	0	0	0	0	0	0	0
119	3161	1	0	44	0	0	3	10	88	33	14
105374794	2	0	0	0	0	0	0	0	0	0	1
344018	0	0	0	0	0	0	0	0	0	0	0
165530	0	0	0	0	0	0	0	0	1	0	0
50489	8	0	0	0	1	1	2	0	2	0	0
104355141	0	0	0	0	0	0	0	0	0	0	0
25806	184	2	0	1	59	5	80	94	50	29	39
525	32	1	0	2	20	3	25	42	18	21	17
101927750	58	22	70	226	48	54	85	23	4	18	14
105374795	4	10	6	5	17	6	6	2	21	12	6
79998	632	461	713	694	900	649	721	397	816	427	543
113419	4079	3125	4577	4211	6237	4143	4713	2573	5326	2898	3575
105374796	0	0	0	0	0	0	0	0	0	0	0
79315	0	0	0	0	0	0	1	0	0	0	0
55577	1531	1517	2124	1433	2047	1669	1541	1849	1573	1837	2152
84693	281	177	301	148	202	181	202	468	168	276	257
10199	2080	1029	1700	2334	3445	1115	1352	1061	1462	1382	1086
400961	99	66	58	97	152	213	379	142	422	174	57
105374797	0	1	0	2	0	2	0	0	1	0	1
27332	4495	2941	5374	4511	7739	3765	3707	2114	3402	4294	3511
8291	6	248	116	14	453	6189	3171	327	3122	692	2506
107985896	0	0	0	0	0	0	0	0	0	0	0
105374798	0	0	0	0	0	0	3	0	0	1	0
56603	8	47	307	20	27	35	557	111	980	1869	602
23233	1122	1824	1787	1599	1714	1047	1790	1107	1699	1777	1476
6697	1440	755	1085	2070	1033	468	1821	725	1035	786	633
2016	0	0	0	3	1	0	3	1	1	3	0
94097	993	377	750	204	1534	386	329	387	783	343	373
107985897	19	5	6	2	15	5	5	9	5	1	5
105374800	7	3	3	5	21	3	8	6	5	2	1
26056	1858	3495	5052	7099	3089	2991	5970	2687	4107	3122	4144
344022	2	0	0	0	0	0	0	0	3	0	0
10322	1901	975	1278	2554	2601	1095	1452	1216	1591	1240	1089
84279	453	522	824	396	999	756	578	370	484	484	359
10574	15834	11060	9241	16057	22658	12768	10333	9428	9651	8741	7764
150726	246	431	1129	98	1181	65	929	649	911	426	796
1961	6	0	0	0	0	0	0	2	0	0	0
105374802	0	0	0	0	0	0	0	0	0	0	0
105374803	0	0	0	0	0	0	0	0	0	0	0
105374804	0	0	0	0	0	0	0	0	0	0	0
7840	1102	933	1132	1075	3188	1316	1065	1286	1042	981	1449
100874291	19	7	15	28	69	32	20	76	7	12	21
9027	1	2	3	0	0	0	3	1	0	0	0
200420	3	9	10	3	4	1	8	3	4	2	3
112268418	14	11	12	5	4	0	28	1	6	0	2
51471	0	0	0	1	0	0	0	0	1	0	0
51002	992	795	594	963	1912	699	883	421	606	449	558
8446	1148	617	1246	1295	1808	1059	1352	842	995	881	842
388960	0	0	0	1	0	0	0	5	0	0	0
105374807	4	6	2	5	8	8	8	10	8	1	1
10617	1911	1848	2167	2519	3143	2096	3133	1715	2349	1996	1873
112268419	120	139	135	155	197	158	198	120	139	120	109
72	0	1	8	7	2	17	9	129	4	30	4
1716	2156	795	2263	1137	2945	1858	2667	1263	1387	990	1043
100874048	526	174	480	244	669	410	553	270	312	231	250
200424	811	439	745	1067	3326	980	1021	1012	1358	821	846
107985898	11	9	13	27	58	16	18	13	17	15	11
388962	961	725	866	1148	1135	692	789	557	398	616	543
100507171	16	85	26	170	61	57	166	221	98	190	194
55233	8610	4489	9205	6352	12519	7824	9446	6115	9000	7135	6739
10797	23709	4002	5114	8862	7871	4446	3543	3544	3843	3534	3554
57835	796	145	238	509	147	158	203	90	198	157	116
1639	7023	6933	8222	9405	16233	8644	9704	9519	8858	7684	7969
100189589	12	9	4	23	13	11	19	11	7	6	11
388963	132	263	202	326	26	139	210	204	275	140	236
84058	814	1640	992	1303	2289	1975	1362	1772	1568	1015	1619
6242	502	525	813	990	657	256	1466	667	666	731	658
100532735	652	703	668	1205	1096	580	1120	1389	1634	1777	1515
83444	328	237	269	628	329	244	492	426	388	390	405
23559	374	526	474	645	853	386	691	1108	1396	1556	1288
7841	3655	1843	2849	3716	3699	2252	4287	5282	2506	4037	3415
116540	642	711	722	612	1182	819	887	967	924	851	705
84865	276	339	329	501	843	663	507	358	437	354	279
64427	1222	800	1228	1214	2215	1125	970	1219	1577	1434	1405
85474	11	89	47	37	193	63	70	113	124	53	54
151534	18	132	67	114	252	125	180	252	278	85	169
84759	615	199	566	589	758	404	536	452	477	474	423
3196	1	8	0	0	0	0	0	0	20	1	0
165545	4	16	0	9	0	12	16	5	10	7	2
550	4156	3928	3658	4752	7319	3857	3627	2616	3266	2395	2342
27429	1080	1264	1269	1358	2784	1788	1608	1546	1142	1220	1373
84695	237	502	357	400	1480	6860	388	4419	377	647	697
1796	282	1043	858	917	702	1457	693	983	692	1609	1664
130951	69	62	23	8	2	164	273	6	71	18	57
10505	639	756	587	1483	781	419	1512	920	800	1295	1137
105374808	6	4	1	6	2	5	6	2	7	3	6
102724497	4	0	5	3	4	1	4	0	3	1	4
102724482	0	0	0	1	0	0	3	0	0	0	0
3099	16029	4119	2741	8076	4446	6676	6141	2112	1194	3142	2485
102724515	0	11	0	61	47	4	69	9	0	4	0
105374809	329	235	204	377	591	323	460	191	108	219	174
101927861	5	4	0	523	356	25	383	21	1	5	4
56655	1210	664	884	1347	1968	901	866	452	376	504	577
6869	10	2	33	11	1	1	7	3	0	19	1
100846995	0	0	0	0	0	0	0	0	0	0	0
105374811	184	31	661	306	153	92	547	49	15	13	13
105374812	35	3	4	9	15	10	9	1	1	4	1
107985900	23	5	73	56	22	7	79	3	0	5	2
105374810	3	0	2	3	2	0	4	2	1	1	2
84141	1480	1834	833	4103	1727	1699	2032	1696	2024	3990	2483
101927884	0	0	0	0	0	1	0	1	1	0	0
9801	2439	1727	2224	2531	4020	1614	2352	2024	1885	2251	1782
6936	2813	919	1315	3368	2598	1345	1596	1668	1640	1681	1484
105374813	2	1	2	2	3	2	1	5	5	1	2
105374814	0	0	0	1	0	0	0	0	0	0	0
80059	0	0	2	9	0	0	1	0	28	99	24
105374815	0	0	0	0	0	0	0	0	0	0	0
101927907	0	0	0	0	0	0	0	0	0	0	0
101927967	0	0	0	0	0	0	0	0	0	0	0
101927926	0	0	0	0	0	0	0	0	0	0	0
105374817	0	0	0	21	0	0	0	0	0	0	0
100170221	0	0	0	0	0	0	0	0	0	0	0
105374816	0	1	0	12	0	0	0	0	0	0	0
101927948	0	0	0	0	0	0	0	0	0	0	0
105374820	0	0	0	0	0	0	0	0	0	0	0
105374819	0	0	0	1	0	0	0	0	0	0	0
105374821	0	0	0	0	0	0	0	0	1	13	0
105374822	0	0	0	1	0	0	0	0	0	0	0
130120	0	0	0	4	0	0	0	0	0	0	0
5968	0	0	0	1	0	0	0	2	0	0	0
5967	0	0	0	0	0	0	0	6	0	0	1
5969	0	0	0	0	0	0	0	0	0	0	0
5068	0	0	0	0	0	0	0	0	0	0	0
107985902	0	0	0	0	0	0	0	0	0	0	0
105374823	0	0	0	0	0	0	0	0	0	0	0
101927987	0	0	0	0	0	0	0	0	0	0	0
1496	24	0	5	1	1	0	3	0	9	10	0
100422888	0	0	0	0	0	0	0	0	0	0	0
102465877	0	0	0	0	0	0	0	0	0	0	0
107985903	0	0	0	0	0	0	0	0	0	0	0
347730	2	0	0	0	0	0	0	0	2	9	0
107985904	0	0	0	0	0	0	0	0	0	0	0
105374824	0	0	0	0	0	0	0	0	0	0	0
105374827	0	0	0	0	0	0	0	0	0	0	0
100507201	0	0	0	0	0	0	0	0	0	0	0
102724542	0	22	3	0	508	0	0	0	0	0	0
105374828	0	0	0	0	0	0	0	0	0	0	0
105374829	0	0	0	0	15	0	0	0	0	0	0
105374831	0	0	0	0	0	0	0	0	0	0	0
1720	0	0	0	1	0	0	0	0	0	0	0
105374832	0	0	0	0	0	0	0	0	0	0	0
105374833	0	0	0	0	0	0	0	0	0	0	0
105374834	0	0	0	0	0	0	0	0	0	0	0
101928031	0	0	0	0	0	0	0	0	0	0	0
107985905	0	0	0	0	0	0	0	0	0	0	0
388965	2	2	2	2	1	2	4	5	0	1	1
8802	2594	1891	2650	3535	4186	1670	2136	2106	1875	2050	1742
1768	13	15	100	5	47	1	45	14	50	18	11
107985906	0	0	0	1	1	1	1	1	0	1	2
129293	811	144	213	254	428	72	947	517	254	361	1106
105374837	7	2	12	7	1	0	13	4	7	0	6
105374836	327	241	232	377	349	312	478	297	206	360	363
9168	37490	24388	23988	34482	35170	25578	43369	27865	20074	33860	35085
105374838	24	9	12	209	29	31	100	39	33	23	17
56888	4199	1532	2921	4209	4342	2446	3678	1973	2702	2893	2811
100996478	0	0	0	0	0	0	0	0	0	0	0
83439	262	21	4	3	152	2	512	487	287	1295	520
100874334	0	0	0	0	0	0	0	0	0	0	0
102724579	0	0	0	0	0	0	0	0	0	0	0
105374839	0	0	0	0	0	0	0	0	0	0	0
100996506	22	7	9	43	9	15	27	11	3	12	6
10618	20092	6836	21629	16060	23480	13718	14584	14667	15836	18054	17948
54884	3720	1844	2246	1855	2051	1981	2280	1778	2544	3766	2051
84173	574	396	744	825	1323	578	779	451	671	617	546
822	17591	2758	4193	14902	8377	8798	4137	4499	6505	6636	12560
105374841	279	103	133	349	308	240	132	150	158	94	340
284948	24	3	5	25	13	19	15	8	15	64	16
100630918	98	34	57	68	71	116	60	100	132	31	45
4144	17590	6301	10331	12657	15344	18897	6884	6213	10531	7286	6404
2677	3081	2190	4114	4562	4046	4547	3983	3368	3707	3654	2884
8673	602	37	1408	584	6	325	1985	37	1259	1524	962
10791	17	3	14	9	0	0	43	943	17	241	12
51255	2630	1546	2036	3368	2711	1477	2326	1678	1922	1816	1714
129303	646	305	461	1502	251	163	859	522	912	867	612
10713	3117	1880	1953	3033	5043	2130	2122	1847	2093	2039	1772
388969	731	890	444	1024	1059	561	1091	893	1143	1000	953
6439	0	3	0	18	1	0	1	0	0	2	4
105374842	0	1	0	1	2	0	0	0	1	0	1
10578	0	1	0	2	1	0	0	0	0	1	2
84913	15	483	3	175	108	9	1898	74	1926	842	678
102466516	0	0	0	0	0	0	0	0	0	0	1
284950	1	4	0	2	1	0	11	2	4	7	10
8869	136	199	260	1265	1237	129	70	236	2167	3801	1124
101928113	0	0	2	12	3	0	2	3	15	4	7
112268420	0	1	2	16	3	0	4	2	17	7	2
105374843	0	0	0	1	0	0	0	0	64	23	3
25885	4667	2606	3452	6294	6015	4883	3572	2471	3573	2218	1955
55037	2398	1687	1938	4109	2794	2987	1959	1541	2496	2131	1887
692225	8	4	9	12	13	11	7	6	10	11	5
10989	5825	3339	3803	6303	7440	4420	3751	4041	4038	4417	3957
100616159	1	0	0	0	0	0	0	0	0	0	0
51318	1911	1045	1765	2513	3046	1914	1358	1211	1431	1456	1252
65055	11	1	5	1	1	3	1	2	101	24	21
55818	3624	1889	2238	6069	2217	2170	3249	1857	2660	2128	2743
100526767	1700	1093	3722	2599	3188	3279	3429	1410	3651	2448	2644
51652	1614	1060	3689	2479	3111	3222	3385	1340	3557	2383	2554
105374845	14	5	12	17	11	17	4	6	19	4	16
7844	1211	581	870	1781	1217	1113	1081	1035	1465	1155	1547
64795	2005	620	974	1767	2253	2380	1968	1092	1912	875	805
925	4	1	5	2	1	1	67	2	8	11	0
105374846	3	2	1	4	0	0	8	0	5	3	1
926	0	0	0	3	0	0	0	0	0	0	0
100286979	30	19	19	28	38	18	36	20	20	8	15
400966	92	56	221	119	76	55	258	41	79	55	55
5343	14	10	69	11	23	17	38	3	42	17	14
285074	452	233	280	455	1004	361	429	454	346	196	290
107985772	0	0	0	0	0	0	0	1	1	0	0
102724642	180	135	150	218	369	181	200	139	168	112	164
100616370	0	0	0	0	0	1	0	0	0	0	0
107985771	0	0	0	1	0	0	0	0	0	0	0
105374847	0	0	0	0	0	0	0	0	0	0	1
107985908	5	0	0	0	0	0	2	0	3	1	0
105374848	21	3	2	0	0	7	8	2	7	5	6
105377635	1	0	0	0	3	0	3	1	0	4	0
101928173	17	2	115	24	17	34	14	67	11	1	18
112597	1869	954	1333	1474	1800	1707	932	962	912	600	855
101928152	19	3	4	12	6	14	3	6	4	1	2
107985909	2	2	1	3	4	6	2	3	3	1	0
100616499	0	0	0	0	0	0	0	0	0	0	0
101928214	11	2	7	23	43	30	30	13	111	11	80
730268	434	278	334	516	1486	366	623	471	486	308	336
5342	29	25	122	17	61	27	65	3	63	26	26
729857	84	51	211	107	72	56	219	42	74	50	48
105374851	0	0	0	0	0	0	0	0	0	0	0
